show_id;c_id;first_name;last_name;gender;Age;Country;membership_date;movie_point;device;Enter_Time;Days
s6672;59-6886611;Tedi;Zylberdik;Non-Conforming;48;Sao Tome and Principe;4/20/2009;5;Mobile;01:24;Monday
s5102;59-6918445;Hurley;Cumbers;Female;24;Botswana;9.02.2015;2;Mobile;17:22;Tuesday
s4307;59-6932573;Annmarie;Brigstock;Female;39;Mauritania;3/28/2016;2;Mobile;16:35;Tuesday
s1531;59-6954263;Edgard;Bulgen;Female;51;Cambodia;12.09.2002;1;TV;11:03;Wednesday
s8067;59-6984634;Vanessa;Haet;Male;54;Kuwait;3/28/2009;1;Tablet;15:18;Saturday
s2661;59-7011574;Vaughan;Salliss;Female;68;Kenya;9/28/2012;3;Mobile;04:40;Tuesday
s7043;59-7057098;Lynsey;Heller;Female;60;Czech Republic;2/22/2005;1;Tablet;03:01;Saturday
s877;59-7127897;Casandra;Bonnette;Female;36;Micronesia;6/20/2011;1;Mobile;04:55;Wednesday
s8629;59-7151220;Niel;MacChaell;Non-Conforming;39;Israel;6.12.2004;4;PC;17:02;Friday
s6964;59-7262935;Marven;Farre;Male;22;Montenegro;9/24/2011;5;TV;12:29;Tuesday
s7619;59-7279448;Huntley;Haldane;Male;24;Ecuador;7.05.2015;3;PC;21:59;Tuesday
s2935;59-7316087;Patrice;Blackmoor;Female;34;Albania;11.09.2007;1;Mobile;03:33;Wednesday
s2190;59-7327215;Dorotea;Robbel;Female;54;Saint Vincent;8/19/2019;2;TV;04:58;Thursday
s5150;59-7336680;Augustus;Drinkall;Male;37;Benin;10.06.2001;1;Mobile;13:33;Friday
s1808;59-7345366;Coleman;Heeney;Female;25;Germany;3/18/2019;4;PC;20:39;Tuesday
s5827;59-7390427;Weider;Kettridge;Female;28;Haiti;3.01.2001;2;PC;18:20;Monday
s46;59-7517182;Kaspar;Horsewood;Male;30;Kazakhstan;4.08.2013;5;TV;08:57;Saturday
s2499;59-7525360;Darlene;Mettricke;Female;47;Mali;9.06.2008;5;PC;11:06;Friday
s733;59-7581226;Rubina;Dunkley;Female;40;Rwanda;6/20/2008;1;Tablet;15:37;Monday
s2712;59-7630989;Briggs;Torricina;Male;40;Libya;10.04.2012;1;TV;08:54;Monday
s4620;59-7695991;Germain;Sibun;Female;75;Tuvalu;5/31/2019;4;TV;07:15;Sunday
s1291;59-7745877;Lise;Frank;Male;55;Burkina Faso;2/22/2012;5;PC;05:38;Thursday
s4822;59-7815002;Kennith;Marjoribanks;Male;23;Peru;12/13/2020;1;Mobile;21:01;Sunday
s989;59-7819110;Delmor;MacArte;Male;29;Bulgaria;6/13/2009;5;Tablet;15:04;Wednesday
s728;59-7820702;Enoch;Riply;Male;51;Austria;11.02.2000;4;TV;08:56;Thursday
s4671;59-7827398;Barby;Plumer;Male;53;Kuwait;5.04.2013;1;Tablet;08:09;Thursday
s954;59-8004886;Consalve;Elstone;Male;67;Mexico;5/31/2006;3;TV;08:28;Monday
s8149;59-8016477;Shurlock;Marnane;Male;28;Eritrea;2.04.2013;4;Mobile;09:09;Monday
s2594;59-8092549;Clerc;Shimman;Male;27;Niger;4.02.2019;1;Tablet;11:31;Friday
s3831;59-8105761;Lyndsey;Rustidge;Male;39;Guatemala;8.07.2001;1;PC;11:15;Sunday
s1147;59-8144560;Levon;Malloch;Male;68;Libya;9/27/2006;2;Tablet;00:42;Saturday
s8772;59-8154869;Wallis;Everal;Female;33;Eritrea;4.01.2011;3;Tablet;16:51;Sunday
s3587;59-8347352;Bink;Manicom;Male;34;Dominica;11/13/2002;2;PC;06:54;Thursday
s435;59-8367261;Ted;Ryland;Male;44;Suriname;6/16/2019;2;Tablet;06:51;Sunday
s4149;59-8426494;Viv;Battaille;Female;42;El Salvador;9/27/2013;3;Tablet;23:47;Friday
s6461;59-8428287;Ricki;Onyon;Female;40;Philippines;12.05.2014;5;PC;08:24;Saturday
s2268;59-8432041;Enriqueta;Flips;Male;38;Benin;3.06.2017;5;TV;07:12;Sunday
s5356;59-8432289;Rhodia;Roden;Male;58;Saint Lucia;3/17/2003;5;PC;02:11;Saturday
s1107;59-8447762;Jemmie;Taye;Non-Conforming;59;Panama;6.10.2006;5;Mobile;09:56;Friday
s3541;59-8449971;Carlen;Foot;Male;76;Moldova;10/21/2018;3;Mobile;12:03;Friday
s5570;59-8507731;Tildie;Somerville;Female;23;Luxembourg;7/15/2012;5;Tablet;07:14;Tuesday
s2210;59-8541706;Mitchell;Scotson;Female;62;Panama;3.11.2004;5;Tablet;10:38;Tuesday
s4140;59-8550196;Honoria;Rasch;Male;37;Romania;9/14/2001;4;TV;11:20;Friday
s2284;59-8610232;Arne;Skaif;Male;42;Bosnia and Herzegovina;4/25/2010;2;Mobile;10:35;Thursday
s6369;59-8677765;Meredithe;Marsters;Male;41;Senegal;4.05.2008;1;PC;14:09;Saturday
s3697;59-8813699;Mic;Dudin;Male;25;Kazakhstan;8/20/2006;2;Tablet;20:42;Friday
s872;59-8824112;Carol;Bernardos;Male;34;China;8/16/2020;2;PC;12:21;Saturday
s3581;59-8835892;Elihu;McCane;Male;65;Burkina Faso;1/23/2007;1;TV;14:05;Wednesday
s1681;59-8867998;Fred;Dhennin;Female;43;Palau;9/20/2016;4;Tablet;06:41;Monday
s7131;59-8901794;Jere;Bower;Female;69;Latvia;6/17/2008;1;Mobile;07:45;Tuesday
s5413;59-8934375;Willow;Velden;Male;25;Moldova;12.05.2002;5;TV;03:44;Saturday
s772;59-8958070;Kelly;Cracker;Male;40;Chile;5/28/2005;1;Mobile;14:22;Sunday
s1577;59-8963506;Luther;Bundy;Male;40;South Africa;7.12.2004;5;TV;10:41;Wednesday
s2802;59-9007463;Sylvan;McArt;Male;30;Dominica;9.09.2003;5;TV;03:58;Sunday
s8622;59-9088927;Skippie;Aspole;Female;77;Kazakhstan;7/18/2001;4;TV;14:22;Sunday
s4540;59-9095351;Rodina;Hatchman;Male;51;Luxembourg;3/30/2004;1;PC;13:54;Monday
s7596;59-9149017;Ainslie;Brockhurst;Female;60;Venezuela;7/18/2006;4;Mobile;12:41;Friday
s8014;59-9191420;Barton;Angelini;Male;49;Zambia;2/19/2007;1;Tablet;22:08;Sunday
s3717;59-9257106;Shea;Palfreyman;Female;39;Indonesia;9/27/2020;2;Mobile;02:20;Tuesday
s6124;59-9272936;Maury;Poter;Male;42;Zimbabwe;7/19/2019;2;TV;21:39;Thursday
s8202;59-9275046;Etti;MacGuffog;Female;28;Bhutan;9.02.2005;4;TV;12:39;Saturday
s1342;59-9348891;Richart;Mapplebeck;Female;25;Bulgaria;12.05.2003;2;PC;13:06;Tuesday
s5483;59-9351174;Chane;Jodrellec;Male;54;Pakistan;7/14/2008;1;Mobile;14:39;Friday
s1884;59-9368581;Roderick;McCarrick;Male;30;Lithuania;6/24/2008;2;PC;14:51;Friday
s2909;59-9441001;Roze;Brunesco;Male;34;Mongolia;8/16/2010;5;Mobile;21:30;Thursday
s8434;59-9464634;Land;Wileman;Male;25;Sudan;3/21/2020;3;PC;05:55;Saturday
s4811;59-9517427;Margareta;Fulleylove;Female;34;Norway;11/14/2019;2;Tablet;11:03;Wednesday
s5464;59-9606872;Wanda;D'Angeli;Male;79;Belize;9/29/2015;5;Tablet;12:58;Saturday
s2393;59-9630694;Shannon;Annion;Male;33;Guinea;8/31/2019;2;TV;20:06;Tuesday
s6624;59-9705928;Mag;Rosentholer;Female;59;Egypt;7/14/2018;3;Tablet;11:14;Tuesday
s5042;59-9730211;Herc;Markie;Female;22;Bolivia;5.07.2011;4;TV;11:22;Thursday
s5234;59-9735923;Cesar;Mapledoram;Male;39;Iran;10/29/2004;1;TV;06:20;Thursday
s6112;59-9794370;Stephine;Belasco;Female;62;India;8/28/2008;2;Mobile;15:15;Tuesday
s7425;59-9844772;Torrance;Duprey;Male;79;Turkey;3/14/2011;1;Tablet;14:49;Wednesday
s3431;59-9877959;Marena;Pletts;Male;66;Australia;12.10.2007;3;PC;12:37;Thursday
s602;60-0005159;Farrell;Alekseev;Female;39;Algeria;9/28/2008;5;TV;05:06;Wednesday
s2832;60-0026906;Hestia;Bratten;Male;27;Russia;10.02.2007;2;TV;21:53;Friday
s2195;60-0035646;Violante;Alltimes;Male;21;Austria;8.04.2011;5;Tablet;02:52;Thursday
s6250;60-0059896;Garvey;Behninck;Male;48;Japan;1/20/2018;4;Tablet;05:46;Saturday
s6502;60-0090512;Gonzalo;Lintott;Female;22;Tonga;4.03.2013;1;TV;13:57;Saturday
s1402;60-0258535;Maud;Ovitz;Female;76;Albania;9/28/2002;2;TV;16:03;Sunday
s6959;60-0274766;Ezechiel;McFeate;Male;79;Moldova;10/17/2003;1;Mobile;17:06;Friday
s515;60-0275404;Starlin;McGeoch;Female;38;Philippines;2.03.2016;1;Tablet;05:25;Wednesday
s39;60-0463387;Clarie;Cranstoun;Male;78;Spain;10/31/2002;3;TV;20:35;Thursday
s5922;60-0517504;Tonye;Janeczek;Male;40;Portugal;6.01.2005;2;Tablet;09:24;Wednesday
s968;60-0571722;Katrine;Gaitskell;Female;30;Jordan;3/27/2010;2;TV;08:42;Sunday
s3720;60-0574808;Junette;Graalmans;Female;54;Eritrea;3.07.2003;4;TV;02:06;Thursday
s400;60-0575420;Carolyn;Turbitt;Male;29;Canada;9/22/2017;5;TV;07:01;Wednesday
s6252;60-0706864;Alden;Matej;Female;19;Myanmar;8.05.2006;1;PC;03:00;Friday
s4626;60-0707965;Saidee;Scotchbrook;Male;24;Equatorial Guinea;5/13/2013;1;TV;20:18;Saturday
s947;60-0753863;Laurent;Moulster;Female;30;Armenia;6/21/2003;5;PC;21:13;Friday
s7911;60-0851138;Rochella;Kyne;Male;70;Congo (Brazzaville);5/25/2020;2;PC;23:01;Thursday
s2906;60-0986247;Avis;Dering;Female;35;Iceland;1.02.2009;2;TV;22:14;Wednesday
s6278;60-1020238;Nelly;Bingall;Female;45;Cambodia;3/29/2006;4;TV;19:56;Tuesday
s2882;60-1087910;Hewie;Yakovitch;Male;24;Trinidad and Tobago;11.07.2012;1;Tablet;22:55;Thursday
s3474;60-1172797;Virgil;Vanes;Female;48;Turkmenistan;11/22/2018;5;TV;20:16;Sunday
s8463;60-1309868;Jacqueline;Severy;Female;36;Honduras;10.09.2009;5;TV;04:51;Saturday
s8396;60-1314070;Allyce;Shankland;Female;68;Turkmenistan;6/13/2006;3;TV;06:13;Wednesday
s1712;60-1315275;Franzen;Dorr;Male;64;Ethiopia;5.09.2010;5;PC;05:35;Friday
s1052;60-1453906;Dannie;Cunney;Female;75;Marshall Islands;1/30/2020;4;PC;11:17;Monday
s5460;60-1470550;Pierson;Hruska;Male;40;Malaysia;9/20/2020;4;PC;10:43;Friday
s2311;60-1486031;Elicia;Humbie;Male;41;Seychelles;8.12.2012;3;Mobile;05:20;Monday
s684;60-1513347;Fraze;Darkott;Male;77;Ukraine;6.07.2009;5;Tablet;06:30;Tuesday
s1442;60-1568341;Tatiania;Vowdon;Female;63;Panama;9.11.2008;2;Mobile;00:59;Thursday
s7243;60-1575725;Peirce;Hearl;Female;23;Equatorial Guinea;5/22/2003;2;TV;07:07;Saturday
s3293;60-1645161;Roma;Overthrow;Female;76;Vanuatu;3/31/2008;4;Tablet;21:42;Saturday
s3708;60-1689134;Darb;Lauga;Male;30;Grenada;11.11.2013;4;TV;15:17;Saturday
s2133;60-1768640;Abran;Redmell;Female;25;Botswana;12.11.2009;4;PC;18:43;Friday
s4883;60-1775620;Bourke;Horbath;Female;48;Egypt;10/14/2019;1;Mobile;11:31;Wednesday
s6558;60-1804282;Marinna;Kersting;Male;38;Moldova;10/24/2010;3;PC;05:14;Monday
s4481;60-1843582;Timmie;MacVaugh;Female;52;Grenada;8/14/2009;2;Tablet;13:11;Friday
s5947;60-1860800;Gilemette;Jest;Male;69;Ecuador;9/25/2018;5;TV;23:08;Saturday
s8228;60-1900723;Marieann;Rodbourne;Female;35;Congo (Brazzaville);11/28/2020;2;Mobile;07:23;Saturday
s5626;60-1907623;Cristionna;Peris;Female;41;Bangladesh;9.09.2007;1;Mobile;09:55;Tuesday
s2859;60-1963708;Mel;Lempke;Male;65;El Salvador;9/24/2008;4;Tablet;07:16;Wednesday
s4244;60-1990031;Joella;Daal;Female;67;Egypt;8.04.2003;2;TV;09:55;Sunday
s892;60-1996953;Elenore;Greiswood;Female;48;Jamaica;10.11.2018;3;Mobile;10:01;Friday
s6561;60-2152688;Ariana;Makinson;Female;58;Burundi;9/20/2008;2;PC;10:46;Tuesday
s1625;60-2216552;Heddie;Gagg;Female;21;New Zealand;4/29/2008;3;Mobile;11:51;Monday
s7544;60-2254159;Frieda;Mattea;Female;35;Haiti;12.02.2001;2;Tablet;14:42;Tuesday
s1851;60-2391829;Korey;Hulburd;Female;30;Belize;12.05.2014;3;PC;13:20;Tuesday
s6805;60-2425747;Mala;Kirkpatrick;Male;44;Indonesia;11/30/2011;5;TV;10:14;Monday
s7788;60-2453751;Shanie;Clow;Male;48;Guyana;12/21/2019;1;TV;05:12;Saturday
s4842;60-2495725;Horatio;Rohlfing;Male;75;Botswana;10/28/2002;4;Mobile;21:10;Sunday
s5171;60-2527371;Daloris;Winsper;Male;38;Palestine;2/25/2020;3;Tablet;06:34;Saturday
s6037;60-2540788;Dominic;Taffarello;Male;54;Vatican City;12/16/2003;3;Mobile;11:03;Friday
s7734;60-2584301;Reinwald;Kauble;Male;44;Guyana;12/28/2002;1;Mobile;20:01;Tuesday
s5314;60-2652630;Joceline;Willingham;Male;23;Ecuador;6/18/2007;1;PC;21:41;Sunday
s3467;60-2678830;Shem;Krug;Female;22;Nigeria;7.04.2009;2;TV;02:11;Thursday
s557;60-2712295;Elane;Nason;Male;26;Switzerland;3.09.2001;4;Tablet;20:34;Wednesday
s5398;60-2718220;Eldridge;Leyburn;Female;62;Andorra;11.06.2014;4;TV;01:07;Tuesday
s5633;60-2816774;Denise;Bolden;Male;68;Cameroon;8.12.2016;2;Tablet;06:34;Tuesday
s123;60-2825803;Maighdiln;Crichmere;Female;71;Tanzania;1.06.2012;2;Mobile;05:11;Wednesday
s4300;60-2879079;Ronalda;Gilhoolie;Male;60;United States;1.02.2013;3;Mobile;07:08;Tuesday
s5846;60-2881875;Dale;Church;Male;70;Turkmenistan;5/18/2017;5;PC;04:10;Wednesday
s2129;60-2906433;Dyane;Trickey;Male;66;Belarus;6.10.2016;5;PC;19:59;Monday
s4009;60-2929490;Lynn;Crudginton;Female;46;Micronesia;7.07.2014;4;PC;06:43;Monday
s6705;60-3035393;Jaclyn;Teasdale;Male;44;Syria;7.06.2016;3;Tablet;06:05;Saturday
s767;60-3046818;Barbe;Steers;Male;57;Armenia;7/22/2015;5;Tablet;02:53;Saturday
s115;60-3095786;Taber;Tilsley;Male;34;Guatemala;9/15/2012;4;TV;10:31;Wednesday
s7898;60-3159744;Moise;Southerill;Female;35;United States;7/25/2015;5;Mobile;03:37;Tuesday
s3659;60-3166797;Preston;Filippi;Male;67;Guatemala;10.06.2019;2;Mobile;06:34;Friday
s1577;60-3256074;Lyndel;Klimshuk;Non-Conforming;62;Myanmar;3.07.2010;1;Mobile;00:25;Saturday
s7832;60-3340072;Agathe;Liddall;Female;34;Suriname;12/17/2010;3;Tablet;14:45;Friday
s3441;60-3348209;Desmund;Curtoys;Female;39;Samoa;6.04.2012;2;Tablet;13:05;Friday
s3722;60-3352594;Avie;Balshen;Female;64;Canada;12/13/2014;2;Mobile;10:30;Saturday
s1127;60-3398335;Jonie;Breazeall;Female;77;Vatican City;1/22/2012;4;Tablet;06:51;Monday
s1492;60-3444994;Wendi;Barlass;Female;65;Mexico;12/13/2016;3;Mobile;15:58;Tuesday
s2996;60-3507722;Denni;Petrushkevich;Female;55;Tanzania;10.03.2008;4;PC;18:20;Friday
s1070;60-3527374;Dacie;Barnish;Male;64;Belize;1.05.2001;2;Tablet;23:01;Wednesday
s4782;60-3567993;Harv;Harrismith;Male;37;Canada;6/20/2003;4;Mobile;01:12;Wednesday
s6448;60-3584664;Mayer;Esposito;Female;34;Cambodia;12/28/2016;1;Tablet;11:22;Sunday
s6226;60-3592032;Elvira;Medhurst;Female;44;Mongolia;1/28/2009;3;Mobile;02:28;Thursday
s4112;60-3740641;Florentia;Santry;Male;48;Burundi;12.01.2014;4;Tablet;18:57;Friday
s8689;60-3799429;Crystal;Corkan;Male;25;Chad;2.02.2018;5;Mobile;18:27;Tuesday
s3248;60-3820165;Michele;Watkins;Female;29;Iran;5/26/2001;4;Mobile;22:44;Sunday
s541;60-3853069;Bernita;Ambler;Male;38;Indonesia;12/17/2007;2;Mobile;06:12;Monday
s2436;60-3910207;Annadiana;Dodimead;Non-Conforming;20;Brazil;2.02.2015;4;Tablet;10:05;Friday
s3520;60-3945019;Jannelle;Burkert;Female;33;Saudi Arabia;12/27/2011;4;PC;01:26;Saturday
s6127;60-3987667;Julia;Glitherow;Female;35;Panama;10/15/2008;2;Tablet;01:59;Saturday
s3301;60-4075371;Tan;Elverstone;Male;55;Laos;12/29/2005;1;TV;01:48;Sunday
s5698;60-4076048;Ferdinande;Duffill;Female;50;United Kingdom;10/22/2005;1;PC;07:13;Sunday
s7689;60-4081036;Ottilie;Sendley;Male;65;India;2/21/2013;5;Mobile;08:45;Monday
s6602;60-4083536;Juanita;Headford;Female;32;Liechtenstein;5/26/2013;4;TV;18:09;Wednesday
s6938;60-4094598;Findley;Tendahl;Female;20;Turkey;10/21/2009;5;PC;20:44;Saturday
s1154;60-4175774;Lawry;McLaggan;Female;48;Chile;12.02.2016;3;Tablet;15:42;Tuesday
s115;60-4349688;Hyacinth;Rives;Female;72;Philippines;3.11.2016;1;Mobile;17:19;Saturday
s7531;60-4366497;Ottilie;Eagger;Non-Conforming;71;Mozambique;10/19/2011;2;TV;08:01;Tuesday
s4926;60-4377023;Bobbee;Piggens;Female;55;Honduras;7/27/2009;1;PC;17:20;Sunday
s2460;60-4382401;Tiphanie;Tunnacliffe;Male;21;Cyprus;11/22/2014;5;TV;15:04;Tuesday
s8117;60-4522790;Northrop;Cockill;Female;75;Argentina;12.06.2010;1;PC;00:10;Monday
s4149;60-4569261;Juan;Challes;Male;30;Solomon Islands;4/24/2013;2;TV;06:46;Monday
s3398;60-4694668;Morris;MacAscaidh;Male;40;France;7.06.2017;4;Tablet;10:55;Thursday
s3400;60-4796716;Murray;Dacke;Male;58;Albania;8/22/2020;5;Mobile;04:11;Friday
s3348;60-4828006;Moria;McLaverty;Female;58;Eritrea;7/25/2003;3;Mobile;19:51;Wednesday
s8088;60-4851273;Giavani;Hounsham;Male;63;Bosnia and Herzegovina;11/13/2017;5;Mobile;05:51;Monday
s6789;60-4946200;Amalle;Vedmore;Female;52;Burundi;7/19/2018;2;Mobile;08:27;Sunday
s7820;60-5002643;Berky;Strewther;Male;40;United States;9/27/2017;1;Mobile;09:06;Saturday
s6762;60-5004155;Iosep;Otto;Female;79;Liechtenstein;11/24/2000;1;Mobile;07:25;Friday
s6417;60-5009714;Anatola;Room;Male;76;Papua New Guinea;1/25/2013;2;Mobile;20:06;Tuesday
s4438;60-5063961;Clayson;Astlet;Male;60;Kyrgyzstan;4.09.2005;5;TV;00:40;Sunday
s8197;60-5181585;Toma;Pyatt;Female;40;Sudan;7/19/2019;4;Mobile;08:41;Saturday
s3893;60-5202743;Dulcia;Leteurtre;Female;65;Hungary;2.02.2012;3;PC;07:40;Monday
s3129;60-5238545;Benoite;Piper;Male;20;Turkey;5/13/2017;3;TV;09:58;Monday
s619;60-5239423;Angelia;Vlasov;Female;28;Sudan;12.09.2020;5;Tablet;00:47;Thursday
s7475;60-5240851;Orelia;Ormiston;Male;27;Niger;10.05.2005;5;Mobile;19:07;Tuesday
s5040;60-5243620;Gardener;Nesbit;Female;47;Colombia;6/19/2017;4;TV;13:12;Saturday
s838;60-5258203;Rosy;Bodega;Female;58;Tonga;12.03.2001;4;Mobile;16:14;Saturday
s716;60-5334090;Xylina;Dannohl;Female;52;Finland;8/15/2016;3;Tablet;19:00;Wednesday
s2070;60-5344052;Zarah;Oles;Female;53;Iraq;6.03.2011;3;Tablet;00:31;Saturday
s4649;60-5355673;Madelyn;Barabisch;Female;22;Liberia;12/29/2017;5;Mobile;22:23;Friday
s8373;60-5357463;Regine;Shattock;Female;70;Estonia;9.05.2019;1;Mobile;02:35;Wednesday
s4693;60-5395959;Ranique;Axup;Male;22;South Africa;4.12.2018;3;Tablet;11:56;Sunday
s481;60-5484802;Daria;Bitchener;Male;36;Georgia;2/20/2013;1;Tablet;00:21;Saturday
s7975;60-5639554;Philis;Hambrick;Male;25;Seychelles;5/14/2005;4;TV;07:44;Friday
s1186;60-5674924;Travus;Blincko;Female;40;Ireland;8/18/2019;4;Tablet;10:23;Tuesday
s4653;60-5677396;Alana;Onyon;Female;59;United States;12.07.2020;4;TV;08:57;Tuesday
s1548;60-5681559;Svend;Habgood;Male;34;Japan;7/28/2002;4;Tablet;07:33;Saturday
s2353;60-5760372;Melita;Boyda;Female;67;Burkina Faso;2/20/2005;5;Mobile;21:34;Sunday
s3638;60-5828086;Nettle;Blaszkiewicz;Female;45;Tuvalu;12/18/2009;5;Tablet;19:09;Tuesday
s4493;60-5843008;Burton;Tiesman;Male;35;Niger;7/30/2017;2;TV;16:25;Monday
s166;60-5892180;Andriette;Renish;Male;22;Eritrea;11/27/2007;5;Mobile;19:24;Saturday
s3962;60-5940463;Saul;Gilvary;Female;71;Malaysia;3/13/2008;5;Tablet;10:01;Wednesday
s4171;60-5973388;Edyth;Longman;Male;59;Maldives;2/14/2019;3;Tablet;11:17;Thursday
s2213;60-6097191;Nev;Rouby;Female;42;Bulgaria;9/26/2019;5;TV;16:42;Monday
s7609;60-6110903;Asher;Angood;Male;32;Vanuatu;11.06.2016;4;Mobile;03:58;Monday
s287;60-6158336;Rory;Gianiello;Female;76;Spain;1/22/2010;5;Mobile;01:56;Monday
s4585;60-6231317;Jeniffer;Tabert;Male;37;Slovakia;8.03.2010;1;Mobile;22:17;Wednesday
s3838;60-6290735;Allie;Thomke;Male;25;Italy;5/13/2007;3;PC;16:21;Tuesday
s2184;60-6313726;Hal;Wardington;Non-Conforming;41;Israel;6/15/2003;2;TV;08:46;Tuesday
s1428;60-6366459;Jessalyn;Dautry;Male;72;Finland;10/26/2010;4;Tablet;05:14;Friday
s785;60-6454339;Ginger;Collinson;Male;39;Romania;11.11.2007;3;TV;23:19;Tuesday
s3029;60-6486518;Emalia;Londsdale;Female;26;Finland;5.10.2016;4;Tablet;05:16;Saturday
s7958;60-6606226;Susi;Dumphy;Male;34;Micronesia;7/18/2005;5;PC;12:30;Monday
s7899;60-6641839;Janos;Pavlata;Male;47;Micronesia;12.07.2013;3;Mobile;13:01;Tuesday
s897;60-6715548;Putnem;Fairnington;Male;79;Guinea;7.12.2006;4;PC;21:14;Friday
s6894;60-6764121;Audy;Kinsell;Male;38;Chad;11/25/2011;2;TV;20:59;Saturday
s6839;60-7032372;Neale;Gagen;Male;75;Australia;4/30/2019;4;Mobile;18:38;Monday
s335;60-7084933;Ivor;Lavin;Female;58;Zimbabwe;5.01.2014;3;Mobile;00:10;Friday
s834;60-7108046;Sonja;Simacek;Male;36;Luxembourg;8.05.2002;4;Tablet;08:25;Saturday
s6685;60-7212325;Lazaro;Clayhill;Female;71;Guinea;12/20/2019;5;Tablet;12:01;Saturday
s6621;60-7303709;Lurette;Moylane;Female;50;Barbados;1/25/2015;1;Tablet;20:49;Sunday
s3535;60-7307329;Tome;Stocking;Female;30;Equatorial Guinea;7/28/2006;1;Tablet;11:48;Saturday
s6973;60-7308086;Rudie;Greated;Female;41;Tanzania;5/15/2009;2;PC;16:37;Thursday
s8795;60-7334869;Vernon;Liddell;Male;43;Malta;3/30/2008;2;PC;01:04;Thursday
s240;60-7376659;Meredeth;Strange;Female;61;Belgium;2.08.2003;4;Mobile;00:21;Saturday
s7686;60-7397906;Cybil;Neighbour;Female;50;Denmark;1.01.2013;3;Mobile;14:24;Wednesday
s7843;60-7519664;Frederigo;Wooff;Female;39;Morocco;11.11.2011;4;Tablet;21:40;Saturday
s5411;60-7571056;Derrick;Fortey;Female;72;United Kingdom;11.11.2018;2;TV;03:10;Saturday
s3148;60-7616733;Mandi;Gadsden;Male;66;Morocco;8/28/2015;3;Mobile;06:43;Wednesday
s4168;60-7665773;Abbe;Van Oord;Male;33;Bangladesh;10/31/2006;4;PC;16:00;Thursday
s4625;60-7698626;Falito;Anderl;Non-Conforming;34;Algeria;9/29/2011;3;TV;08:31;Thursday
s1982;60-7771200;Tadio;Farquar;Male;79;Latvia;3/30/2018;2;Mobile;20:57;Thursday
s1831;60-7795428;Kate;Ziemsen;Male;41;Cuba;11/18/2014;1;Mobile;07:57;Saturday
s6012;60-7802795;Chucho;Osbidston;Male;58;United States;2/20/2007;3;TV;15:43;Thursday
s4860;60-7810969;Dilan;De Bruin;Female;77;Bangladesh;5/13/2009;5;TV;13:09;Friday
s2528;60-7856163;Donica;Hughes;Male;30;Algeria;7/19/2020;4;Tablet;05:06;Wednesday
s1205;60-7863468;Bili;Tombling;Female;57;Nigeria;6/21/2010;4;Mobile;03:19;Tuesday
s6038;60-7966791;Duffy;Shotboulte;Female;54;Slovakia;9/14/2018;5;Tablet;06:25;Monday
s1015;60-7989519;Kincaid;Phripp;Female;24;Niger;11/13/2004;1;TV;06:39;Sunday
s8128;60-8031922;Letti;Drezzer;Female;52;Mauritius;11.07.2020;1;Tablet;00:35;Thursday
s1012;60-8046302;Marchelle;Ferras;Male;49;Turkmenistan;12/31/2010;4;PC;13:57;Saturday
s7127;60-8077999;Burnard;Benoit;Male;44;Suriname;3.02.2002;4;PC;16:58;Sunday
s3714;60-8200226;Hank;Dobbs;Male;49;Lesotho;4.08.2005;3;TV;21:02;Thursday
s8178;60-8206259;Germana;Adamov;Male;76;Lebanon;10.10.2018;2;TV;20:32;Saturday
s5508;60-8233974;Jayne;Smuth;Non-Conforming;33;Uganda;4/26/2006;1;PC;21:11;Monday
s2456;60-8294254;Jason;Paur;Female;52;Ecuador;2.04.2014;1;Mobile;13:17;Monday
s3680;60-8309439;Bernita;Liversley;Male;33;Greece;12.01.2008;5;PC;16:09;Sunday
s2133;60-8427932;Camilla;Chichgar;Male;31;Belize;3/20/2015;5;Tablet;22:16;Saturday
s3565;60-8524538;Lucila;Wiszniewski;Male;37;Cambodia;3.07.2018;4;TV;15:19;Wednesday
s1945;60-8529446;Maddie;Bolwell;Non-Conforming;58;Saint Vincent;7.10.2018;2;Mobile;12:04;Sunday
s6246;60-8553296;Ashla;Thorne;Male;55;Peru;6/24/2004;2;TV;08:19;Tuesday
s7025;60-8610442;Hildagard;Swanborrow;Male;28;Niger;11.09.2018;4;PC;19:12;Monday
s4444;60-8624128;Carmella;Jull;Male;69;United States;6/29/2009;1;Tablet;10:12;Sunday
s6592;60-8634844;Glynnis;Reven;Female;55;South Africa;5.07.2001;1;TV;03:07;Saturday
s6844;60-8636837;Anna-diane;Bauldry;Male;35;Greece;7/28/2001;4;Mobile;22:04;Monday
s5952;60-8690974;Fiann;Ridgers;Male;61;Andorra;3/29/2018;4;PC;20:39;Tuesday
s4218;60-8702173;Janeta;Dykes;Female;58;Gambia;2/26/2006;2;Mobile;08:35;Friday
s1728;60-8729462;Alicea;Bunston;Female;48;Germany;12/24/2018;5;PC;19:09;Wednesday
s5168;60-8740011;Tobey;Battell;Male;29;Nigeria;9/29/2005;5;TV;23:14;Saturday
s5943;60-8755384;Beryl;Trubshawe;Male;75;Liechtenstein;4/29/2016;3;Mobile;18:41;Saturday
s1066;60-8761454;Cazzie;Gidney;Male;41;Somalia;6.08.2011;1;PC;10:19;Friday
s4552;60-8844952;Kathye;Grimshaw;Female;44;Comoros;8/19/2018;2;PC;12:41;Sunday
